,,,,SVM Regressor best R2 score  0.930124391,,,,,,
,,,,,,,,,,
Kernel,Degree,Gamma,C,Epsilon,Max Iter,Coef0,Tol,Shrinking,Cache Size,R2 Score
linear,3,scale,0.01,0.1,100,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.1,100,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.1,100,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.1,100,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.1,100,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.1,100,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.1,500,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.1,500,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.1,500,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.1,500,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.1,500,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.1,500,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.1,1000,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.1,1000,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.1,1000,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.1,1000,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.1,1000,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.1,1000,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.1,-1,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.1,-1,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.1,-1,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.1,-1,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.1,-1,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.1,-1,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.01,100,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.01,100,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.01,100,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.01,100,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.01,100,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.01,100,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.01,500,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.01,500,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.01,500,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.01,500,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.01,500,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.01,500,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.01,1000,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.01,1000,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.01,1000,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.01,1000,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.01,1000,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.01,1000,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.01,-1,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.01,-1,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.01,-1,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.01,-1,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.01,-1,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.01,-1,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.001,100,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.001,100,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.001,100,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.001,100,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.001,100,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.001,100,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.001,500,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.001,500,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.001,500,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.001,500,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.001,500,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.001,500,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.001,1000,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.001,1000,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.001,1000,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.001,1000,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.001,1000,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.001,1000,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.001,-1,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.001,-1,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.001,-1,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.001,-1,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.001,-1,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.001,-1,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.0001,100,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.0001,100,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.0001,100,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.0001,100,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.0001,100,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.0001,100,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.0001,500,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.0001,500,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.0001,500,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.0001,500,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.0001,500,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.0001,500,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.0001,1000,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.0001,1000,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.0001,1000,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.0001,1000,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.0001,1000,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.0001,1000,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.01,0.0001,-1,0,0.001,TRUE,200,-0.057468332
linear,3,scale,0.01,0.0001,-1,0,0.001,TRUE,100,-0.057468332
linear,3,scale,0.01,0.0001,-1,0,0.001,TRUE,300,-0.057468332
linear,3,scale,0.01,0.0001,-1,0,0.001,FALSE,200,-0.057468332
linear,3,scale,0.01,0.0001,-1,0,0.001,FALSE,100,-0.057468332
linear,3,scale,0.01,0.0001,-1,0,0.001,FALSE,300,-0.057468332
linear,3,scale,0.1,0.1,100,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.1,100,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.1,100,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.1,100,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.1,100,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.1,100,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.1,500,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.1,500,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.1,500,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.1,500,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.1,500,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.1,500,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.1,1000,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.1,1000,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.1,1000,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.1,1000,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.1,1000,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.1,1000,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.1,-1,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.1,-1,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.1,-1,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.1,-1,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.1,-1,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.1,-1,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.01,100,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.01,100,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.01,100,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.01,100,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.01,100,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.01,100,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.01,500,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.01,500,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.01,500,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.01,500,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.01,500,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.01,500,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.01,1000,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.01,1000,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.01,1000,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.01,1000,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.01,1000,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.01,1000,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.01,-1,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.01,-1,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.01,-1,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.01,-1,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.01,-1,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.01,-1,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.001,100,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.001,100,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.001,100,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.001,100,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.001,100,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.001,100,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.001,500,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.001,500,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.001,500,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.001,500,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.001,500,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.001,500,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.001,1000,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.001,1000,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.001,1000,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.001,1000,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.001,1000,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.001,1000,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.001,-1,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.001,-1,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.001,-1,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.001,-1,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.001,-1,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.001,-1,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.0001,100,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.0001,100,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.0001,100,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.0001,100,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.0001,100,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.0001,100,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.0001,500,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.0001,500,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.0001,500,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.0001,500,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.0001,500,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.0001,500,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.0001,1000,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.0001,1000,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.0001,1000,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.0001,1000,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.0001,1000,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.0001,1000,0,0.001,FALSE,300,-0.057306713
linear,3,scale,0.1,0.0001,-1,0,0.001,TRUE,200,-0.057306713
linear,3,scale,0.1,0.0001,-1,0,0.001,TRUE,100,-0.057306713
linear,3,scale,0.1,0.0001,-1,0,0.001,TRUE,300,-0.057306713
linear,3,scale,0.1,0.0001,-1,0,0.001,FALSE,200,-0.057306713
linear,3,scale,0.1,0.0001,-1,0,0.001,FALSE,100,-0.057306713
linear,3,scale,0.1,0.0001,-1,0,0.001,FALSE,300,-0.057306713
linear,3,scale,1,0.1,100,0,0.001,TRUE,200,-0.05569157
